call_id,method,invite_time,response_times_ms,final_status,latency_ms,anomaly,latency_100,latency_180,latency_200,invite_to_180_gap,anomaly_flag
0000376D-000004BC-DB2D1A8B-391@2001:1234:5678:9abc:2754:46:8d00:0,INVITE,2015-08-05 15:57:22.321717,"{'100': 1008, '183': 1041, '200': 4544}",200 OK,4544.0,True,1008.0,,4544.0,,-1
000013FB-000004BC-DB2D1A8B-392@2001:1234:5678:9abc:2754:34:db00:0,INVITE,2015-08-05 15:57:22.347689,"{'100': 1006, '183': 1030, '200': 4526}",200 OK,4526.0,True,1006.0,,4526.0,,-1
000003FA-00001068-E3C73D10-7143@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.349874,"{'100': 2, '183': 16, '200': 3538}",200 OK,3538.0,True,2.0,,3538.0,,-1
000003FB-00001068-E3C73D10-7144@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.362361,"{'100': 1, '183': 17, '200': 3510}",200 OK,3510.0,True,1.0,,3510.0,,-1
00001476-000004BC-DB2D1A8B-393@2001:1234:5678:9abc:2754:35:1600:0,INVITE,2015-08-05 15:57:22.372488,"{'100': 1008, '183': 1034, '200': 4518}",200 OK,4518.0,True,1008.0,,4518.0,,-1
0000167D-000004BC-DB2D1A8B-394@2001:1234:5678:9abc:2754:36:1d00:0,INVITE,2015-08-05 15:57:22.397196,"{'100': 1011, '183': 1016, '200': 4526}",200 OK,4526.0,True,1011.0,,4526.0,,-1
000003FC-00001068-E3C73D10-7145@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.404236,"{'100': 1, '183': 4, '200': 3504}",200 OK,3504.0,True,1.0,,3504.0,,-1
000003FD-00001068-E3C73D10-7146@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.404677,"{'100': 1, '183': 4, '200': 3507}",200 OK,3507.0,True,1.0,,3507.0,,-1
00001761-000004BC-DB2D1A8B-395@2001:1234:5678:9abc:2754:36:8100:0,INVITE,2015-08-05 15:57:22.422767,"{'100': 1005, '183': 1071, '200': 4515}",200 OK,4515.0,True,1005.0,,4515.0,,-1
000004B9-00001068-E3C73D10-7147@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.429379,"{'100': 1, '183': 23, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
000017E8-000004BC-DB2D1A8B-396@2001:1234:5678:9abc:2754:36:c800:0,INVITE,2015-08-05 15:57:22.446800,"{'100': 1006, '183': 1051, '200': 4523}",200 OK,4523.0,True,1006.0,,4523.0,,-1
00001BF4-000004BC-DB2D1A8B-397@2001:1234:5678:9abc:2754:38:d400:0,INVITE,2015-08-05 15:57:22.479925,"{'100': 1017, '183': 1026, '200': 4528}",200 OK,4528.0,True,1017.0,,4528.0,,-1
000004BA-00001068-E3C73D10-7148@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.480783,"{'100': 1, '183': 7, '200': 3506}",200 OK,3506.0,True,1.0,,3506.0,,-1
000004BB-00001068-E3C73D10-7149@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.484927,"{'100': 1, '183': 17, '200': 3513}",200 OK,3513.0,True,1.0,,3513.0,,-1
00001F3A-000004BC-DB2D1A8B-398@2001:1234:5678:9abc:2754:3a:7a00:0,INVITE,2015-08-05 15:57:22.497516,"{'100': 1009, '183': 1043, '200': 4542}",200 OK,4542.0,True,1009.0,,4542.0,,-1
00001FE5-000004BC-DB2D1A8B-399@2001:1234:5678:9abc:2754:3a:c500:0,INVITE,2015-08-05 15:57:22.521877,"{'100': 1014, '183': 1019, '200': 4518}",200 OK,4518.0,True,1014.0,,4518.0,,-1
000004BC-00001068-E3C73D10-7150@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.523410,"{'100': 1, '183': 3, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
000004BD-00001068-E3C73D10-7151@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.530979,"{'100': 2, '183': 4, '200': 3508}",200 OK,3508.0,True,2.0,,3508.0,,-1
0000217E-000004BC-DB2D1A8B-400@2001:1234:5678:9abc:2754:3b:9e00:0,INVITE,2015-08-05 15:57:22.549744,"{'100': 1013, '183': 1025, '200': 4522}",200 OK,4522.0,True,1013.0,,4522.0,,-1
000004BE-00001068-E3C73D10-7152@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.556429,"{'100': 1, '183': 4, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
000021EE-000004BC-DB2D1A8B-401@2001:1234:5678:9abc:2754:3b:ce00:0,INVITE,2015-08-05 15:57:22.598233,"{'100': 1012, '183': 1055, '200': 4518}",200 OK,4518.0,True,1012.0,,4518.0,,-1
00002268-000004BC-DB2D1A8B-402@2001:1234:5678:9abc:2754:3c:800:0,INVITE,2015-08-05 15:57:22.598694,"{'100': 1006, '183': 1021, '200': 4519}",200 OK,4519.0,True,1006.0,,4519.0,,-1
000004BF-00001068-E3C73D10-7153@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.605631,"{'100': 2, '183': 4, '200': 3509}",200 OK,3509.0,True,2.0,,3509.0,,-1
00000364-00001068-E3C73D10-7154@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.610814,"{'100': 1, '183': 3, '200': 3503}",200 OK,3503.0,True,1.0,,3503.0,,-1
000022A5-000004BC-DB2D1A8B-403@2001:1234:5678:9abc:2754:3c:2500:0,INVITE,2015-08-05 15:57:22.628191,"{'100': 1030, '183': 1051, '200': 4540}",200 OK,4540.0,True,1030.0,,4540.0,,-1
00000373-00001068-E3C73D10-7155@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.632502,"{'100': 1, '183': 15, '200': 3509}",200 OK,3509.0,True,1.0,,3509.0,,-1
000023AD-000004BC-DB2D1A8B-404@2001:1234:5678:9abc:2754:3c:ad00:0,INVITE,2015-08-05 15:57:22.647922,"{'100': 1011, '183': 1075, '200': 4521}",200 OK,4521.0,True,1011.0,,4521.0,,-1
000004E2-00001068-E3C73D10-7156@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.655301,"{'100': 2, '183': 4, '200': 3507}",200 OK,3507.0,True,2.0,,3507.0,,-1
00002461-000004BC-DB2D1A8B-405@2001:1234:5678:9abc:2754:3d:100:0,INVITE,2015-08-05 15:57:22.675659,"{'100': 1008, '183': 1032, '200': 4539}",200 OK,4539.0,True,1008.0,,4539.0,,-1
00002563-000004BC-DB2D1A8B-406@2001:1234:5678:9abc:2754:3d:8300:0,INVITE,2015-08-05 15:57:22.697772,"{'100': 1007, '183': 1048, '200': 4517}",200 OK,4517.0,True,1007.0,,4517.0,,-1
000004E3-00001068-E3C73D10-7157@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.704423,"{'100': 1, '183': 4, '200': 3510}",200 OK,3510.0,True,1.0,,3510.0,,-1
000004E4-00001068-E3C73D10-7158@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.714538,"{'100': 1, '183': 17, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
0000262A-000004BC-DB2D1A8B-407@2001:1234:5678:9abc:2754:3d:ea00:0,INVITE,2015-08-05 15:57:22.724257,"{'100': 1020, '183': 1047, '200': 4524}",200 OK,4524.0,True,1020.0,,4524.0,,-1
000004E5-00001068-E3C73D10-7159@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.729568,"{'100': 2, '183': 4, '200': 3529}",200 OK,3529.0,True,2.0,,3529.0,,-1
0000233A-000004BC-DB2D1A8B-408@2001:1234:5678:9abc:2754:3c:7a00:0,INVITE,2015-08-05 15:57:22.750422,"{'100': 1006, '183': 1022, '200': 4517}",200 OK,4517.0,True,1006.0,,4517.0,,-1
0000006B-00001068-E3C73D10-7160@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.757563,"{'100': 2, '183': 25, '200': 3503}",200 OK,3503.0,True,2.0,,3503.0,,-1
0000262C-000004BC-DB2D1A8B-409@2001:1234:5678:9abc:2754:3d:ec00:0,INVITE,2015-08-05 15:57:22.772846,"{'100': 1008, '183': 1043, '200': 4526}",200 OK,4526.0,True,1008.0,,4526.0,,-1
00000076-00001068-E3C73D10-7161@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.779291,"{'100': 1, '183': 21, '200': 3513}",200 OK,3513.0,True,1.0,,3513.0,,-1
000026BF-000004BC-DB2D1A8B-410@2001:1234:5678:9abc:2754:3e:3f00:0,INVITE,2015-08-05 15:57:22.798336,"{'100': 1013, '183': 1033, '200': 4520}",200 OK,4520.0,True,1013.0,,4520.0,,-1
00002766-000004BC-DB2D1A8B-411@2001:1234:5678:9abc:2754:3e:8600:0,INVITE,2015-08-05 15:57:22.822688,"{'100': 1007, '183': 1055, '200': 4525}",200 OK,4525.0,True,1007.0,,4525.0,,-1
0000006D-00001068-E3C73D10-7162@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.828889,"{'100': 1, '183': 3, '200': 3504}",200 OK,3504.0,True,1.0,,3504.0,,-1
000001A8-00001068-E3C73D10-7163@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.829741,"{'100': 2, '183': 4, '200': 3513}",200 OK,3513.0,True,2.0,,3513.0,,-1
000027AC-000004BC-DB2D1A8B-412@2001:1234:5678:9abc:2754:3e:ac00:0,INVITE,2015-08-05 15:57:22.848935,"{'100': 1011, '183': 1052, '200': 4550}",200 OK,4550.0,True,1011.0,,4550.0,,-1
000001A9-00001068-E3C73D10-7164@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.852530,"{'100': 2, '183': 26, '200': 3505}",200 OK,3505.0,True,2.0,,3505.0,,-1
000027E4-000004BC-DB2D1A8B-413@2001:1234:5678:9abc:2754:3e:c400:0,INVITE,2015-08-05 15:57:22.873535,"{'100': 1012, '183': 1073, '200': 4524}",200 OK,4524.0,True,1012.0,,4524.0,,-1
000001AA-00001068-E3C73D10-7165@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.887560,"{'100': 2, '183': 4, '200': 3520}",200 OK,3520.0,True,2.0,,3520.0,,-1
00002C28-000004BC-DB2D1A8B-414@2001:1234:5678:9abc:2754:40:e800:0,INVITE,2015-08-05 15:57:22.897893,"{'100': 1006, '183': 1054, '200': 4517}",200 OK,4517.0,True,1006.0,,4517.0,,-1
000001AB-00001068-E3C73D10-7166@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.903445,"{'100': 1, '183': 42, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
00002D7F-000004BC-DB2D1A8B-415@2001:1234:5678:9abc:2754:41:9f00:0,INVITE,2015-08-05 15:57:22.924249,"{'100': 1029, '183': 1055, '200': 4549}",200 OK,4549.0,True,1029.0,,4549.0,,-1
000030A4-000004BC-DB2D1A8B-416@2001:1234:5678:9abc:2754:43:2400:0,INVITE,2015-08-05 15:57:22.952863,"{'100': 1018, '183': 1038, '200': 4525}",200 OK,4525.0,True,1018.0,,4525.0,,-1
000001AC-00001068-E3C73D10-7167@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.954378,"{'100': 1, '183': 4, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
000001BE-00001068-E3C73D10-7168@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.954784,"{'100': 2, '183': 4, '200': 3505}",200 OK,3505.0,True,2.0,,3505.0,,-1
000032F4-000004BC-DB2D1A8B-417@2001:1234:5678:9abc:2754:44:5400:0,INVITE,2015-08-05 15:57:22.976981,"{'100': 1016, '183': 1052, '200': 4542}",200 OK,4542.0,True,1016.0,,4542.0,,-1
000001B6-00001068-E3C73D10-7169@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:22.982697,"{'100': 1, '183': 22, '200': 3509}",200 OK,3509.0,True,1.0,,3509.0,,-1
00002827-000004BC-DB2D1A8B-418@2001:1234:5678:9abc:2754:3e:e700:0,INVITE,2015-08-05 15:57:23.011700,"{'100': 1012, '183': 1046, '200': 4520}",200 OK,4520.0,True,1012.0,,4520.0,,-1
000001BC-00001068-E3C73D10-7170@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.014280,"{'100': 2, '183': 4, '200': 3504}",200 OK,3504.0,True,2.0,,3504.0,,-1
000028B1-000004BC-DB2D1A8B-419@2001:1234:5678:9abc:2754:3f:3100:0,INVITE,2015-08-05 15:57:23.024348,"{'100': 1007, '183': 1034, '200': 4517}",200 OK,4517.0,True,1007.0,,4517.0,,-1
000001BD-00001068-E3C73D10-7171@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.031044,"{'100': 1, '183': 20, '200': 3511}",200 OK,3511.0,True,1.0,,3511.0,,-1
000028E6-000004BC-DB2D1A8B-420@2001:1234:5678:9abc:2754:3f:4600:0,INVITE,2015-08-05 15:57:23.053216,"{'100': 1008, '183': 1029, '200': 4520}",200 OK,4520.0,True,1008.0,,4520.0,,-1
000001BF-00001068-E3C73D10-7172@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.057853,"{'100': 2, '183': 4, '200': 3506}",200 OK,3506.0,True,2.0,,3506.0,,-1
000000BB-00001068-E3C73D10-7173@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.083318,"{'100': 1, '183': 37, '200': 3508}",200 OK,3508.0,True,1.0,,3508.0,,-1
0000312A-000004BC-DB2D1A8B-421@2001:1234:5678:9abc:2754:43:6a00:0,INVITE,2015-08-05 15:57:23.088414,"{'100': 1019, '183': 1038, '200': 4530}",200 OK,4530.0,True,1019.0,,4530.0,,-1
00002A73-000004BC-DB2D1A8B-422@2001:1234:5678:9abc:2754:40:1300:0,INVITE,2015-08-05 15:57:23.099909,"{'100': 1009, '183': 1079, '200': 4519}",200 OK,4519.0,True,1009.0,,4519.0,,-1
00002A7F-000004BC-DB2D1A8B-423@2001:1234:5678:9abc:2754:40:1f00:0,INVITE,2015-08-05 15:57:23.124523,"{'100': 1018, '183': 1035, '200': 4541}",200 OK,4541.0,True,1018.0,,4541.0,,-1
000000F9-00001068-E3C73D10-7174@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.129831,"{'100': 1, '183': 4, '200': 3506}",200 OK,3506.0,True,1.0,,3506.0,,-1
000000FA-00001068-E3C73D10-7175@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.130605,"{'100': 1, '183': 3, '200': 3504}",200 OK,3504.0,True,1.0,,3504.0,,-1
00002C3B-000004BC-DB2D1A8B-424@2001:1234:5678:9abc:2754:40:fb00:0,INVITE,2015-08-05 15:57:23.149313,"{'100': 1011, '183': 1057, '200': 4518}",200 OK,4518.0,True,1011.0,,4518.0,,-1
000004E6-00001068-E3C73D10-7176@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.157912,"{'100': 1, '183': 3, '200': 3516}",200 OK,3516.0,True,1.0,,3516.0,,-1
00003165-000004BC-DB2D1A8B-425@2001:1234:5678:9abc:2754:43:8500:0,INVITE,2015-08-05 15:57:23.176989,"{'100': 1006, '183': 1056, '200': 4539}",200 OK,4539.0,True,1006.0,,4539.0,,-1
000001E2-00001068-E3C73D10-7177@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.189643,"{'100': 1, '183': 10, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
00003E78-000004BC-DB2D1A8B-426@2001:1234:5678:9abc:2754:4a:1800:0,INVITE,2015-08-05 15:57:23.198712,"{'100': 1007, '183': 1056, '200': 4518}",200 OK,4518.0,True,1007.0,,4518.0,,-1
000001E6-00001068-E3C73D10-7178@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.206125,"{'100': 1, '183': 3, '200': 3510}",200 OK,3510.0,True,1.0,,3510.0,,-1
00002DA6-000004BC-DB2D1A8B-427@2001:1234:5678:9abc:2754:41:a600:0,INVITE,2015-08-05 15:57:23.229208,"{'100': 1012, '183': 1026, '200': 4519}",200 OK,4519.0,True,1012.0,,4519.0,,-1
000001E7-00001068-E3C73D10-7179@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.230557,"{'100': 1, '183': 4, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
00002DBD-000004BC-DB2D1A8B-428@2001:1234:5678:9abc:2754:41:bd00:0,INVITE,2015-08-05 15:57:23.249437,"{'100': 1007, '183': 1051, '200': 4517}",200 OK,4517.0,True,1007.0,,4517.0,,-1
000001E8-00001068-E3C73D10-7180@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.256006,"{'100': 1, '183': 3, '200': 3521}",200 OK,3521.0,True,1.0,,3521.0,,-1
00002F72-000004BC-DB2D1A8B-429@2001:1234:5678:9abc:2754:42:9200:0,INVITE,2015-08-05 15:57:23.274827,"{'100': 1028, '183': 1065, '200': 4549}",200 OK,4549.0,True,1028.0,,4549.0,,-1
000001E9-00001068-E3C73D10-7181@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.286584,"{'100': 2, '183': 15, '200': 3517}",200 OK,3517.0,True,2.0,,3517.0,,-1
00003666-000004BC-DB2D1A8B-430@2001:1234:5678:9abc:2754:46:600:0,INVITE,2015-08-05 15:57:23.306406,"{'100': 1006, '183': 1037, '200': 4517}",200 OK,4517.0,True,1006.0,,4517.0,,-1
000001EA-00001068-E3C73D10-7182@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.310648,"{'100': 2, '183': 4, '200': 3508}",200 OK,3508.0,True,2.0,,3508.0,,-1
00001D2A-000004BC-DB2D1A8B-431@2001:1234:5678:9abc:2754:39:6a00:0,INVITE,2015-08-05 15:57:23.323663,"{'100': 1011, '183': 1019, '200': 4538}",200 OK,4538.0,True,1011.0,,4538.0,,-1
00025C78-00000EA8-469F2D3E-7287@2001:1234:5678:9abc:279f:7d:c800:0,INVITE,2015-08-05 15:57:23.325871,"{'100': 1006, '183': 1029, '200': 2082}",200 OK,2082.0,True,1006.0,,2082.0,,-1
000001EB-00001068-E3C73D10-7183@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.330453,"{'100': 1, '183': 3, '200': 3503}",200 OK,3503.0,True,1.0,,3503.0,,-1
00003032-000004BC-DB2D1A8B-432@2001:1234:5678:9abc:2754:42:f200:0,INVITE,2015-08-05 15:57:23.349126,"{'100': 1038, '183': 1077, '200': 4546}",200 OK,4546.0,True,1038.0,,4546.0,,-1
000002BF-00001068-E3C73D10-7184@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.355267,"{'100': 1, '183': 3, '200': 3513}",200 OK,3513.0,True,1.0,,3513.0,,-1
00003166-000004BC-DB2D1A8B-433@2001:1234:5678:9abc:2754:43:8600:0,INVITE,2015-08-05 15:57:23.374952,"{'100': 1006, '183': 1038, '200': 4518}",200 OK,4518.0,True,1006.0,,4518.0,,-1
000002F7-00001068-E3C73D10-7185@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.381283,"{'100': 2, '183': 4, '200': 3504}",200 OK,3504.0,True,2.0,,3504.0,,-1
000031AE-000004BC-DB2D1A8B-434@2001:1234:5678:9abc:2754:43:ae00:0,INVITE,2015-08-05 15:57:23.398977,"{'100': 1021, '183': 1031, '200': 4565}",200 OK,4565.0,True,1021.0,,4565.0,,-1
000002F8-00001068-E3C73D10-7186@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.404709,"{'100': 1, '183': 3, '200': 3513}",200 OK,3513.0,True,1.0,,3513.0,,-1
000031B5-000004BC-DB2D1A8B-435@2001:1234:5678:9abc:2754:43:b500:0,INVITE,2015-08-05 15:57:23.424108,"{'100': 1034, '183': 1068, '200': 4544}",200 OK,4544.0,True,1034.0,,4544.0,,-1
00000365-00001068-E3C73D10-7187@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.428414,"{'100': 1, '183': 3, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
0000323A-000004BC-DB2D1A8B-436@2001:1234:5678:9abc:2754:43:fa00:0,INVITE,2015-08-05 15:57:23.448699,"{'100': 1038, '183': 1057, '200': 1067}",200 OK,1067.0,True,1038.0,,1067.0,,-1
00000366-00001068-E3C73D10-7188@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.453840,"{'100': 1, '183': 3, '200': 3511}",200 OK,3511.0,True,1.0,,3511.0,,-1
00003262-000004BC-DB2D1A8B-437@2001:1234:5678:9abc:2754:44:200:0,INVITE,2015-08-05 15:57:23.494968,"{'100': 1014, '183': 1024, '200': 1033}",200 OK,1033.0,True,1014.0,,1033.0,,-1
000002FE-00001068-E3C73D10-7189@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.498124,"{'100': 1, '183': 3, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
00003269-000004BC-DB2D1A8B-438@2001:1234:5678:9abc:2754:44:900:0,INVITE,2015-08-05 15:57:23.503312,"{'100': 1006, '183': 1028, '200': 1038}",200 OK,1038.0,True,1006.0,,1038.0,,-1
000003FE-00001068-E3C73D10-7190@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.507992,"{'100': 2, '183': 27, '200': 3512}",200 OK,3512.0,True,2.0,,3512.0,,-1
000032A5-000004BC-DB2D1A8B-439@2001:1234:5678:9abc:2754:44:2500:0,INVITE,2015-08-05 15:57:23.523897,"{'100': 1010, '183': 1045, '200': 1054}",200 OK,1054.0,True,1010.0,,1054.0,,-1
000003FF-00001068-E3C73D10-7191@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.531520,"{'100': 1, '183': 4, '200': 3504}",200 OK,3504.0,True,1.0,,3504.0,,-1
000032A6-000004BC-DB2D1A8B-440@2001:1234:5678:9abc:2754:44:2600:0,INVITE,2015-08-05 15:57:23.552633,"{'100': 1019, '183': 1068, '200': 1082}",200 OK,1082.0,True,1019.0,,1082.0,,-1
00000422-00001068-E3C73D10-7192@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.557453,"{'100': 1, '183': 4, '200': 3509}",200 OK,3509.0,True,1.0,,3509.0,,-1
000033B9-000004BC-DB2D1A8B-441@2001:1234:5678:9abc:2754:44:b900:0,INVITE,2015-08-05 15:57:23.576515,"{'100': 1046, '183': 1067, '200': 1076}",200 OK,1076.0,True,1046.0,,1076.0,,-1
000033BD-000004BC-DB2D1A8B-442@2001:1234:5678:9abc:2754:44:bd00:0,INVITE,2015-08-05 15:57:23.599604,"{'100': 1029, '183': 1057, '200': 1068}",200 OK,1068.0,True,1029.0,,1068.0,,-1
00000423-00001068-E3C73D10-7193@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.605943,"{'100': 1, '183': 3, '200': 3506}",200 OK,3506.0,True,1.0,,3506.0,,-1
00000424-00001068-E3C73D10-7194@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.606467,"{'100': 1, '183': 20, '200': 3505}",200 OK,3505.0,True,1.0,,3505.0,,-1
0000353E-000004BC-DB2D1A8B-443@2001:1234:5678:9abc:2754:45:7e00:0,INVITE,2015-08-05 15:57:23.624956,"{'100': 1014, '183': 1045, '200': 1065}",200 OK,1065.0,True,1014.0,,1065.0,,-1
00001836-000004BC-DB2D1A8B-444@2001:1234:5678:9abc:2754:36:f600:0,INVITE,2015-08-05 15:57:23.654734,"{'100': 1017, '183': 1063, '200': 1073}",200 OK,1073.0,True,1017.0,,1073.0,,-1
00000425-00001068-E3C73D10-7195@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.658066,"{'100': 2, '183': 4, '200': 3505}",200 OK,3505.0,True,2.0,,3505.0,,-1
00000426-00001068-E3C73D10-7196@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.659432,"{'100': 1, '183': 28, '200': 3504}",200 OK,3504.0,True,1.0,,3504.0,,-1
00003562-000004BC-DB2D1A8B-445@2001:1234:5678:9abc:2754:45:8200:0,INVITE,2015-08-05 15:57:23.680817,"{'100': 1028, '183': 1051, '200': 1060}",200 OK,1060.0,True,1028.0,,1060.0,,-1
00000427-00001068-E3C73D10-7197@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.684813,"{'100': 1, '183': 16, '200': 3525}",200 OK,3525.0,True,1.0,,3525.0,,-1
00003568-000004BC-DB2D1A8B-446@2001:1234:5678:9abc:2754:45:8800:0,INVITE,2015-08-05 15:57:23.699674,"{'100': 1009, '183': 1020, '200': 1028}",200 OK,1028.0,True,1009.0,,1028.0,,-1
00000428-00001068-E3C73D10-7198@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.705822,"{'100': 1, '183': 3, '200': 3504}",200 OK,3504.0,True,1.0,,3504.0,,-1
000035EF-000004BC-DB2D1A8B-447@2001:1234:5678:9abc:2754:45:cf00:0,INVITE,2015-08-05 15:57:23.733532,"{'100': 1026, '183': 1039, '200': 1051}",200 OK,1051.0,True,1026.0,,1051.0,,-1
0000006F-00001068-E3C73D10-7199@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.739670,"{'100': 1, '183': 20, '200': 3504}",200 OK,3504.0,True,1.0,,3504.0,,-1
00001E77-000004BC-DB2D1A8B-448@2001:1234:5678:9abc:2754:3a:1700:0,INVITE,2015-08-05 15:57:23.754306,"{'100': 1016, '183': 1026, '200': 1035}",200 OK,1035.0,True,1016.0,,1035.0,,-1
00000429-00001068-E3C73D10-7200@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.757155,"{'100': 2, '183': 9, '200': 3505}",200 OK,3505.0,True,2.0,,3505.0,,-1
00002428-000004BC-DB2D1A8B-449@2001:1234:5678:9abc:2754:3c:e800:0,INVITE,2015-08-05 15:57:23.775384,"{'100': 1007, '183': 1035, '200': 1044}",200 OK,1044.0,True,1007.0,,1044.0,,-1
0000006C-00001068-E3C73D10-7201@2001:1234:5678:aaaa:219:99ff:fe9d:1d71,INVITE,2015-08-05 15:57:23.782210,"{'100': 1, '183': 28, '200': 3512}",200 OK,3512.0,True,1.0,,3512.0,,-1
